business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,document_create_date,document_create_date.1,due_in_date,invoice_currency,document type,posting_id,area_business,total_open_amount,baseline_create_date,cust_payment_terms,invoice_id,isOpen,Notes
U001,0200769623,WAL-MAR trust,2020-04-07,2020.0,1930672309.0,2020-03-19,20200319,20200319,2020-04-03,USD,RV,1.0,,69550.77,20200319.0,NAH4,1930672309.0,1,
U001,0200759878,SA co,2020-04-20,2020.0,1930747767.0,2020-04-07,20200404,20200407,2020-04-22,USD,RV,1.0,,33444.05,20200407.0,NAH4,1930747767.0,1,
U001,0200706844,WINC corp,2020-04-29,2020.0,1930788307.0,2020-04-14,20200415,20200414,2020-04-29,USD,RV,1.0,,14980.13,20200414.0,NAA8,1930788307.0,1,
U001,200707822,PUBLI in,2020-04-11,2020.0,1930725602.0,2020-03-31,20200331,20200331,2020-04-15,USD,RV,1.0,,46863.36,20200331.0,NAA8,1930725602.0,1,
U001,0200769623,WAL-MAR llc,2020-03-24,2020.0,1930613774.0,2020-03-06,20200306,20200306,2020-03-21,USD,RV,1.0,,8399.82,20200306.0,NAH4,1930613774.0,1,
U001,0200706844,WINC co,2020-03-12,2020.0,1930654361.0,2020-03-15,20200316,20200315,2020-03-30,USD,RV,1.0,,323.26,20200315.0,NAA8,1930654361.0,1,
U001,200744019,TARG llc,2020-05-17,2020.0,1930850380.0,2020-05-03,20200502,20200503,2020-05-18,USD,RV,1.0,,18429.69,20200503.0,NAA8,1930850380.0,1,
U001,0100036318,TFC us,2020-05-17,2020.0,1930880142.0,2020-05-08,20200508,20200508,2020-05-18,USD,RV,1.0,,28778.75,20200508.0,NA10,1930880142.0,1,
U001,0200769623,WAL-MAR systems,2020-04-08,2020.0,1930683632.0,2020-03-21,20200321,20200321,2020-04-05,USD,RV,1.0,,59738.82,20200321.0,NAH4,1930683632.0,1,
CA02,0140104409,LOB co,2020-04-18,2020.0,2960627086.0,2020-04-09,20200409,20200409,2020-04-20,CAD,RV,1.0,,121366.56,20200410.0,CA10,2960627086.0,1,
U001,0200915438,GROC trust,2020-04-30,2020.0,1930778708.0,2020-04-15,20200411,20200415,2020-04-30,USD,RV,1.0,,9961.74,20200415.0,NAA8,1930778708.0,1,
U001,0200984794,GREA associates,2020-04-09,2020.0,1930703343.0,2020-03-25,20200325,20200325,2020-04-09,USD,RV,1.0,,9026.74,20200325.0,NAA8,1930703343.0,1,
U001,0200769623,WAL-MAR corporation,2020-04-17,2020.0,1930716346.0,2020-03-30,20200328,20200330,2020-04-14,USD,RV,1.0,,47992.6,20200330.0,NAH4,1930716346.0,1,
U001,0200769623,WAL-MAR trust,2020-04-21,2020.0,1930732728.0,2020-04-03,20200402,20200403,2020-04-18,USD,RV,1.0,,25749.33,20200403.0,NAH4,1930732728.0,1,
U001,0200418007,AM us,2020-04-16,2020.0,1930731164.0,2020-04-03,20200401,20200403,2020-04-18,USD,RV,1.0,,104317.82,20200403.0,NAA8,1930731164.0,1,
U001,0200762301,C&S WH associates,2020-04-29,2020.0,1930789203.0,2020-04-16,20200415,20200416,2020-05-01,USD,RV,1.0,,1696.81,20200416.0,NAC6,1930789203.0,1,
U001,0200782001,GORDO systems,2020-05-04,2020.0,1930796405.0,2020-04-17,20200416,20200417,2020-05-02,USD,RV,1.0,,24986.46,20200417.0,NAA8,1930796405.0,1,
U001,0200096390,D systems,2020-03-12,2020.0,1930554662.0,2020-02-28,20200221,20200228,2020-03-14,USD,RV,1.0,,16641.81,20200228.0,NAA8,1930554662.0,1,
CA02,140106408,WAL-M us,2020-03-17,2020.0,2960623012.0,2020-03-19,20200319,20200319,2020-03-29,CAD,RV,1.0,,80938.76,20200319.0,CA10,2960623012.0,1,
U001,0200769623,WAL-MAR trust,2020-03-14,2020.0,1930583620.0,2020-03-01,20200229,20200301,2020-03-16,USD,RV,1.0,,2209.18,20200301.0,NAH4,1930583620.0,1,
U001,0200769623,WAL-MAR foundation,2020-03-25,2020.0,1930620023.0,2020-03-08,20200307,20200308,2020-03-23,USD,RV,1.0,,10733.85,20200308.0,NAH4,1930620023.0,1,
U001,0200769623,WAL-MAR foundation,2020-04-01,2020.0,1930630132.0,2020-03-13,20200310,20200313,2020-03-28,USD,RV,1.0,,68196.46,20200313.0,NAH4,1930630132.0,1,
U001,0100004536,BAS ,2020-05-23,2020.0,1930858487.0,2020-05-07,20200505,20200507,2020-05-22,USD,RV,1.0,,40007.57,20200507.0,NAA8,1930858487.0,1,
U001,0200726979,BJ'S  co,2020-04-16,2020.0,1930751293.0,2020-04-03,20200406,20200403,2020-04-18,USD,RV,1.0,,420.71,20200403.0,NAA8,1930751293.0,1,
U001,0200794332,COST corporation,2020-03-26,2020.0,1930629481.0,2020-03-10,20200310,20200310,2020-03-25,USD,RV,1.0,,19485.05,20200310.0,NAAX,1930629481.0,1,
U001,0200739534,OK ,2020-03-14,2020.0,1930582428.0,2020-02-28,20200228,20200228,2020-03-14,USD,RV,1.0,,34323.7,20200228.0,NAA8,1930582428.0,1,
U001,0100036066,GROC corporation,2020-04-04,2020.0,1930653242.0,2020-03-19,20200316,20200319,2020-04-03,USD,RV,1.0,,36767.04,20200319.0,NAA8,1930653242.0,1,
U001,200769623,WAL-MAR corp,2020-04-27,2020.0,1930755474.0,2020-04-08,20200406,20200408,2020-04-23,USD,RV,1.0,,67436.43,20200408.0,NAH4,1930755474.0,1,
U001,0100028715,SPECIALT associates,2020-03-24,2020.0,1930606600.0,2020-03-09,20200305,20200309,2020-03-24,USD,RV,1.0,,22704.32,20200309.0,NAA8,1930606600.0,1,
U001,0200980828,BEN E trust,2020-04-03,2020.0,1930670611.0,2020-03-19,20200319,20200319,2020-04-03,USD,RV,1.0,,10952.8,20200319.0,NAA8,1930670611.0,1,
U001,0100026809,PRES associates,2020-04-25,2020.0,1930793795.0,2020-04-15,20200416,20200415,2020-04-25,USD,RV,1.0,,27973.75,20200415.0,NA10,1930793795.0,1,
U001,0200769623,WAL-MAR systems,2020-05-11,2020.0,1930823023.0,2020-04-24,20200424,20200424,2020-05-09,USD,RV,1.0,,25725.77,20200424.0,NAH4,1930823023.0,1,
CA02,140106181,THE  associates,2020-03-13,2020.0,2960619273.0,2020-03-10,20200310,20200310,2020-03-29,CAD,RV,1.0,,5125.5,20200319.0,CA10,2960619273.0,1,
CA02,0140106408,WAL-M in,2020-03-14,2020.0,2960626720.0,2020-04-03,20200403,20200403,2020-03-24,CAD,RV,1.0,,81981.64,20200314.0,CA10,2960626720.0,1,
U001,0200592182,DECA trust,2020-05-24,2020.0,1930886663.0,2020-05-12,20200512,20200512,2020-05-24,USD,RV,1.0,,283.2,20200501.0,NAM4,1930886663.0,1,
U001,0200780383,MEIJ us,2020-05-18,2020.0,1930856489.0,2020-05-04,20200504,20200504,2020-05-19,USD,RV,1.0,,2119.14,20200504.0,NAA8,1930856489.0,1,
U001,0200418007,AM corp,2020-04-16,2020.0,1930768099.0,2020-04-03,20200409,20200403,2020-04-18,USD,RV,1.0,,97088.5,20200403.0,NAA8,1930768099.0,1,
U001,0200793513,KROGER corporation,2020-04-28,2020.0,1930788259.0,2020-04-14,20200415,20200414,2020-04-29,USD,RV,1.0,,107546.97,20200414.0,NAA8,1930788259.0,1,
U001,0200769623,WAL-MAR associates,2020-04-06,2020.0,1930669304.0,2020-03-19,20200318,20200319,2020-04-03,USD,RV,1.0,,11014.07,20200319.0,NAH4,1930669304.0,1,
U001,0200707005,KING S foundation,2020-04-08,2020.0,1930686406.0,2020-03-24,20200322,20200324,2020-04-08,USD,RV,1.0,,141174.66,20200324.0,NAA8,1930686406.0,1,
CA02,0140105686,SYSC trust,2020-04-19,2020.0,2960626639.0,2020-04-07,20200407,20200407,2020-04-24,CAD,RV,1.0,,1925.1,20200414.0,CA10,2960626639.0,1,
U002,0200501669,WAL MA in,2020-04-17,2020.0,1990571542.0,2020-03-18,20200317,20200318,2020-04-22,USD,RV,1.0,,13793.54,20200318.0,NAG2,1990571542.0,1,
U001,0200707822,PUBLI llc,2020-03-12,2020.0,1930575798.0,2020-02-28,20200228,20200228,2020-03-14,USD,RV,1.0,,23202.29,20200228.0,NAA8,1930575798.0,1,
U001,0200148860,DOLLA in,2020-04-06,2020.0,1930687018.0,2020-03-23,20200323,20200323,2020-04-07,USD,RV,1.0,,23032.46,20200323.0,NAA8,1930687018.0,1,
U001,0200750051,ALBER systems,2020-04-11,2020.0,1930711100.0,2020-03-28,20200327,20200328,2020-04-12,USD,RV,1.0,,92249.58,20200328.0,NAA8,1930711100.0,1,
U001,0200769623,WAL-MAR in,2020-04-09,2020.0,1930681392.0,2020-03-21,20200321,20200321,2020-04-05,USD,RV,1.0,,33143.95,20200321.0,NAH4,1930681392.0,1,
U001,0200999003,VALE foundation,2020-03-17,2020.0,1930603793.0,2020-03-06,20200305,20200306,2020-03-21,USD,RV,1.0,,12366.48,20200306.0,NAA8,1930603793.0,1,
CA02,0140104440,SO corporation,2020-04-26,2020.0,2960629412.0,2020-04-18,20200418,20200418,2020-05-01,CAD,RV,1.0,,300493.52,20200421.0,CA10,2960629412.0,1,
U001,0200780383,MEIJ trust,2020-04-23,2020.0,1930763235.0,2020-04-08,20200408,20200408,2020-04-23,USD,RV,1.0,,64154.64,20200408.0,NAA8,1930763235.0,1,
U001,0200769623,WAL-MAR ,2020-03-25,2020.0,1930619345.0,2020-03-06,20200307,20200306,2020-03-21,USD,RV,1.0,,2373.96,20200306.0,NAH4,1930619345.0,1,
U001,0200769623,WAL-MAR ,2020-05-22,2020.0,1930852617.0,2020-05-03,20200502,20200503,2020-05-18,USD,RV,1.0,,40178.96,20200503.0,NAH4,1930852617.0,1,
U001,0200592182,DECA ,2020-03-06,2020.0,1930624435.0,2020-03-09,20200309,20200309,2020-03-08,USD,RV,1.0,,6090.14,20200301.0,NAM1,1930624435.0,1,
U001,0200769623,WAL-MAR ,2020-05-20,2020.0,1930842130.0,2020-05-02,20200430,20200502,2020-05-17,USD,RV,1.0,,12095.74,20200502.0,NAH4,1930842130.0,1,
U001,0200701040,SOUTHE foundation,2020-05-02,2020.0,1930797956.0,2020-04-19,20200417,20200419,2020-05-04,USD,RV,1.0,,43162.32,20200419.0,NAA8,1930797956.0,1,
U001,0200418007,AM corporation,2020-07-21,2020.0,1930717364.0,2020-03-30,20200329,20200330,2020-06-03,USD,RV,1.0,,937.44,20200330.0,NAGD,1930717364.0,1,
U001,200418007,AM systems,2020-05-18,2020.0,1930851719.0,2020-05-03,20200502,20200503,2020-05-18,USD,RV,1.0,,18941.44,20200503.0,NAA8,1930851719.0,1,
U001,0200704045,RA systems,2020-04-10,2020.0,1930698390.0,2020-03-26,20200325,20200326,2020-04-10,USD,RV,1.0,,27947.07,20200326.0,NAA8,1930698390.0,1,
U001,0200762301,C&S WH trust,2020-03-18,2020.0,1930585328.0,2020-03-02,20200301,20200302,2020-03-17,USD,RV,1.0,,3598.56,20200302.0,NAC6,1930585328.0,1,
CA02,0140104423,METRO  corporation,2020-04-21,2020.0,2960627611.0,2020-04-08,20200408,20200408,2020-04-20,CAD,RV,1.0,,49826.8,20200410.0,CA10,2960627611.0,1,
U001,0200769623,WAL-MAR ,2020-04-23,2020.0,1930739379.0,2020-04-04,20200403,20200404,2020-04-19,USD,RV,1.0,,80560.71,20200404.0,NAH4,1930739379.0,1,
U001,200769623,WAL-MAR us,2020-04-08,2020.0,1930692727.0,2020-03-24,20200324,20200324,2020-04-08,USD,RV,1.0,,51516.27,20200324.0,NAH4,1930692727.0,1,
U001,0200230690,DECA corp,2020-04-16,2020.0,1930669391.0,2020-03-20,20200320,20200320,2020-04-08,USD,RV,1.0,,684.84,20200316.0,NAM4,1930669391.0,1,
U001,0200792734,MDV/ systems,2020-04-20,2020.0,1930756915.0,2020-04-06,20200407,20200406,2020-04-21,USD,RV,1.0,,59201.96,20200406.0,NAA8,1930756915.0,1,
CA02,0140105000,ITWA co,2020-04-10,2020.0,2960625127.0,2020-03-29,20200329,20200329,2020-04-10,CAD,RV,1.0,,30140.41,20200331.0,CA10,2960625127.0,1,
U001,0200744019,TARG trust,2020-03-18,2020.0,1930610063.0,2020-03-06,20200306,20200306,2020-03-21,USD,RV,1.0,,6140.25,20200306.0,NAA8,1930610063.0,1,
CA02,0140106408,WAL-M corp,2020-04-28,2020.0,2960630470.0,2020-04-25,20200425,20200425,2020-05-06,CAD,RV,1.0,,45864.13,20200426.0,CA10,2960630470.0,1,
U001,0200769623,WAL-MAR ,2020-04-26,2020.0,1930762773.0,2020-04-09,20200408,20200409,2020-04-24,USD,RV,1.0,,7560.01,20200409.0,NAH4,1930762773.0,1,
U001,0200794332,COST trust,2020-04-30,2020.0,1930781729.0,2020-04-15,20200413,20200415,2020-04-30,USD,RV,1.0,,51407.61,20200415.0,NAAX,1930781729.0,1,
U001,0200794332,COST associates,2020-03-21,2020.0,1930605932.0,2020-03-06,20200305,20200306,2020-03-21,USD,RV,1.0,,15727.21,20200306.0,NAAX,1930605932.0,1,
U001,0200769623,WAL-MAR co,2020-05-16,2020.0,1930833228.0,2020-04-29,20200428,20200429,2020-05-14,USD,RV,1.0,,5976.32,20200429.0,NAH4,1930833228.0,1,
U001,0200700919,US  systems,2020-03-16,2020.0,1930592836.0,2020-03-02,20200302,20200302,2020-03-17,USD,RV,1.0,,36467.11,20200302.0,NAA8,1930592836.0,1,
U001,0200726979,BJ'S  llc,2020-03-24,2020.0,1930630329.0,2020-03-09,20200310,20200309,2020-03-24,USD,RV,1.0,,622.94,20200309.0,NAA8,1930630329.0,1,
U001,0200875006,KROGER llc,2020-05-07,2020.0,1930810268.0,2020-04-21,20200421,20200421,2020-05-06,USD,RV,1.0,,49407.51,20200421.0,NAA8,1930810268.0,1,
U001,0200769623,WAL-MAR co,2020-04-17,2020.0,1930715199.0,2020-03-30,20200328,20200330,2020-04-14,USD,RV,1.0,,43598.92,20200330.0,NAH4,1930715199.0,1,
U001,200789077,US  co,2020-05-08,2020.0,1930823254.0,2020-04-30,20200424,20200430,2020-05-15,USD,RV,1.0,,8646.17,20200430.0,NAA8,1930823254.0,1,
U001,0200744019,TARG llc,2020-04-19,2020.0,1930759205.0,2020-04-07,20200407,20200407,2020-04-22,USD,RV,1.0,,71099.77,20200407.0,NAA8,1930759205.0,1,
U001,0200526831,PERISH systems,2020-04-14,2020.0,1930726438.0,2020-03-31,20200331,20200331,2020-04-15,USD,RV,1.0,,103290.31,20200331.0,NAA8,1930726438.0,1,
U013,0140103328,AUTO ,2020-05-07,2020.0,1991840578.0,2020-04-04,20200331,20200404,2020-05-04,USD,RV,1.0,,1122.24,20200404.0,NAVE,1991840578.0,1,
U001,0200794332,COST in,2020-03-27,2020.0,1930636967.0,2020-03-12,20200311,20200312,2020-03-27,USD,RV,1.0,,57116.43,20200312.0,NAAX,1930636967.0,1,
U001,0200706844,WINC llc,2020-05-14,2020.0,1930834282.0,2020-05-01,20200429,20200501,2020-05-16,USD,RV,1.0,,48175.36,20200501.0,NAA8,1930834282.0,1,
U001,0100031704,DELHAIZE us,2020-04-22,2020.0,1930764840.0,2020-04-08,20200408,20200408,2020-04-23,USD,RV,1.0,,83656.16,20200408.0,NAA8,1930764840.0,1,
CA02,0140104409,LOB corp,2020-05-05,2020.0,2960628383.0,2020-04-25,20200425,20200425,2020-05-06,CAD,RV,1.0,,201972.48,20200426.0,CA10,2960628383.0,1,
U001,0200783734,FAREW in,2020-03-28,2020.0,1930646542.0,2020-03-12,20200313,20200312,2020-03-27,USD,RV,1.0,,104618.93,20200312.0,NAA8,1930646542.0,1,
U001,0100001196,DOLLAR in,2020-05-08,2020.0,1930815457.0,2020-04-24,20200423,20200424,2020-05-09,USD,RV,1.0,,25089.61,20200424.0,NAA8,1930815457.0,1,
U001,0200744019,TARG systems,2020-03-21,2020.0,1930619458.0,2020-03-08,20200307,20200308,2020-03-23,USD,RV,1.0,,15071.26,20200308.0,NAA8,1930619458.0,1,
U001,0200780383,MEIJ foundation,2020-04-09,2020.0,1930692087.0,2020-03-25,20200324,20200325,2020-04-09,USD,RV,1.0,,2290.0,20200325.0,NAA8,1930692087.0,1,
U001,0200795490,HY -  in,2020-05-09,2020.0,1930826842.0,2020-04-25,20200425,20200425,2020-05-10,USD,RV,1.0,,75790.45,20200425.0,NAA8,1930826842.0,1,
U001,0200769623,WAL-MAR us,2020-03-31,2020.0,1930633943.0,2020-03-12,20200310,20200312,2020-03-27,USD,RV,1.0,,53631.06,20200312.0,NAH4,1930633943.0,1,
U001,0200769623,WAL-MAR associates,2020-05-16,2020.0,1930831752.0,2020-04-29,20200428,20200429,2020-05-14,USD,RV,1.0,,33205.93,20200429.0,NAH4,1930831752.0,1,
U001,0200741174,M B  corp,2020-03-29,2020.0,1930643162.0,2020-03-14,20200312,20200314,2020-03-29,USD,RV,1.0,,21101.5,20200314.0,NAA8,1930643162.0,1,
U001,0200769623,WAL-MAR llc,2020-04-22,2020.0,1930740666.0,2020-04-04,20200403,20200404,2020-04-19,USD,RV,1.0,,827.27,20200404.0,NAH4,1930740666.0,1,
U001,0200711029,WEGMAN us,2020-04-04,2020.0,1930691389.0,2020-03-24,20200324,20200324,2020-04-08,USD,RV,1.0,,27769.13,20200324.0,NAA8,1930691389.0,1,
U013,0100011958,IND ,2020-03-29,2020.0,1991839548.0,2020-03-06,20200304,20200306,2020-04-20,USD,RV,1.0,,38898.99,20200306.0,NAVF,1991839548.0,1,
CA02,0140106408,WAL-M systems,2020-04-01,2020.0,2960625356.0,2020-04-01,20200401,20200401,2020-04-11,CAD,RV,1.0,,82359.8,20200401.0,CA10,2960625356.0,1,
U001,200735528,ASSOCIA trust,2020-05-22,2020.0,1930870328.0,2020-05-08,20200506,20200508,2020-05-23,USD,RV,1.0,,99686.58,20200508.0,NAA8,1930870328.0,1,
U001,0200592182,DECA foundation,2020-05-03,2020.0,1930754224.0,2020-04-06,20200406,20200406,2020-04-24,USD,RV,1.0,,11167.1,20200401.0,NAM4,1930754224.0,1,
U001,0200792734,MDV/ co,2020-04-03,2020.0,1930674759.0,2020-03-20,20200320,20200320,2020-04-04,USD,RV,1.0,,38736.4,20200320.0,NAA8,1930674759.0,1,
U001,0100031704,DELHAIZE systems,2020-05-07,2020.0,1930825832.0,2020-04-24,20200425,20200424,2020-05-09,USD,RV,1.0,,47351.07,20200424.0,NAA8,1930825832.0,1,
U001,0200762301,C&S WH foundation,2020-04-23,2020.0,1930760223.0,2020-04-08,20200407,20200408,2020-04-23,USD,RV,1.0,,12609.32,20200408.0,NAC6,1930760223.0,1,
U001,0200769623,WAL-MAR corp,2020-03-14,2020.0,1930577626.0,2020-02-29,20200227,20200229,2020-03-15,USD,RV,1.0,,1898.9,20200229.0,NAH4,1930577626.0,1,
U001,200762301,C&S WH llc,2020-04-16,2020.0,1930723687.0,2020-03-31,20200331,20200331,2020-04-15,USD,RV,1.0,,3500.11,20200331.0,NAC6,1930723687.0,1,
U001,0200748108,KROGER llc,2020-03-16,2020.0,1930583396.0,2020-03-02,20200301,20200302,2020-03-17,USD,RV,1.0,,23268.72,20200302.0,NAA8,1930583396.0,1,
U001,0200769623,WAL-MAR co,2020-04-18,2020.0,1930732404.0,2020-04-01,20200402,20200401,2020-04-16,USD,RV,1.0,,14196.58,20200401.0,NAH4,1930732404.0,1,
U001,0200763814,SYSCO F trust,2020-05-13,2020.0,1930848352.0,2020-05-01,20200501,20200501,2020-05-16,USD,RV,1.0,,1173.06,20200501.0,NAA8,1930848352.0,1,
CA02,0140104223,H Y LO llc,2020-05-13,2020.0,2960630629.0,2020-04-25,20200425,20200425,2020-05-15,CAD,RV,1.0,,9800.06,20200505.0,CA10,2960630629.0,1,
U001,0200748108,KROGER systems,2020-03-12,2020.0,1930571234.0,2020-02-27,20200226,20200227,2020-03-13,USD,RV,1.0,,51827.85,20200227.0,NAA8,1930571234.0,1,
U001,0200696090,UNITE in,2020-04-28,2020.0,1930779054.0,2020-04-18,20200412,20200418,2020-05-03,USD,RV,1.0,,3329.23,20200418.0,NAA8,1930779054.0,1,
U001,0200726979,BJ'S  associates,2020-04-01,2020.0,1930662024.0,2020-03-20,20200317,20200320,2020-04-04,USD,RV,1.0,,9222.81,20200320.0,NAA8,1930662024.0,1,
U001,0200772595,SAFEW trust,2020-04-10,2020.0,1930713252.0,2020-03-27,20200328,20200327,2020-04-11,USD,RV,1.0,,154963.96,20200327.0,NAA8,1930713252.0,1,
U001,0200762301,C&S WH llc,2020-05-06,2020.0,1930810076.0,2020-04-22,20200421,20200422,2020-05-07,USD,RV,1.0,,75968.53,20200422.0,NAC6,1930810076.0,1,
U001,0200744019,TARG systems,2020-04-26,2020.0,1930779928.0,2020-04-13,20200412,20200413,2020-04-28,USD,RV,1.0,,32978.84,20200413.0,NAA8,1930779928.0,1,
U001,0200769623,WAL-MAR systems,2020-03-31,2020.0,1930638249.0,2020-03-12,20200311,20200312,2020-03-27,USD,RV,1.0,,14415.91,20200312.0,NAH4,1930638249.0,1,
U001,0200769623,WAL-MAR corporation,2020-04-10,2020.0,1930684864.0,2020-03-23,20200322,20200323,2020-04-07,USD,RV,1.0,,28979.86,20200323.0,NAH4,1930684864.0,1,
U001,0200769623,WAL-MAR systems,2020-04-06,2020.0,1930676212.0,2020-03-21,20200320,20200321,2020-04-05,USD,RV,1.0,,122.57,20200321.0,NAH4,1930676212.0,1,
U001,0200792734,MDV/ ,2020-04-17,2020.0,1930766054.0,2020-04-08,20200408,20200408,2020-04-23,USD,RV,1.0,,831.43,20200408.0,NAA8,1930766054.0,1,
U001,0200732755,KROGER systems,2020-05-15,2020.0,1930842122.0,2020-05-01,20200430,20200501,2020-05-16,USD,RV,1.0,,36497.87,20200501.0,NAA8,1930842122.0,1,
U001,0200762950,HAR us,2020-03-13,2020.0,1930577932.0,2020-02-28,20200227,20200228,2020-03-14,USD,RV,1.0,,73162.0,20200228.0,NAA8,1930577932.0,1,
U001,0200416837,DEC systems,2020-04-03,2020.0,1930599742.0,2020-03-04,20200304,20200304,2020-03-24,USD,RV,1.0,,10605.08,20200301.0,NAM4,1930599742.0,1,
U001,200759878,SA us,2020-04-02,2020.0,1930655192.0,2020-03-18,20200316,20200318,2020-04-02,USD,RV,1.0,,5021.96,20200318.0,NAH4,1930655192.0,1,
U001,0200769623,WAL-MAR ,2020-05-03,2020.0,1930796369.0,2020-04-17,20200416,20200417,2020-05-02,USD,RV,1.0,,355.93,20200417.0,NAH4,1930796369.0,1,
U001,0200706844,WINC us,2020-03-22,2020.0,1930665585.0,2020-03-18,20200318,20200318,2020-04-02,USD,RV,1.0,,10126.68,20200318.0,NAA8,1930665585.0,1,
CA02,140104409,LOB in,2020-04-08,2020.0,2960625101.0,2020-03-28,20200328,20200328,2020-04-09,CAD,RV,1.0,,107670.59,20200330.0,CA10,2960625101.0,1,
U001,0200418007,AM foundation,2020-04-13,2020.0,1930720433.0,2020-03-30,20200330,20200330,2020-04-14,USD,RV,1.0,,29228.7,20200330.0,NAA8,1930720433.0,1,
U001,0200769623,WAL-MAR corp,2020-03-21,2020.0,1930599075.0,2020-03-04,20200304,20200304,2020-03-19,USD,RV,1.0,,4272.16,20200304.0,NAH4,1930599075.0,1,
U001,0100015557,BI ,2020-03-31,2020.0,1930653316.0,2020-03-16,20200314,20200316,2020-03-31,USD,RV,1.0,,46790.52,20200316.0,NAA8,1930653316.0,1,
U001,0200769623,WAL-MAR foundation,2020-05-01,2020.0,1930785050.0,2020-04-15,20200414,20200415,2020-04-30,USD,RV,1.0,,64.73,20200415.0,NAH4,1930785050.0,1,
U001,0200084659,KR trust,2020-03-15,2020.0,1930594121.0,2020-03-03,20200303,20200303,2020-03-18,USD,RV,1.0,,14314.0,20200303.0,NAA8,1930594121.0,1,
U001,0200744019,TARG systems,2020-04-09,2020.0,1930704371.0,2020-03-26,20200326,20200326,2020-04-10,USD,RV,1.0,,19940.84,20200326.0,NAA8,1930704371.0,1,
U001,CCU013,KRAFT F corp,2019-12-20,2020.0,1930578924.0,2020-03-02,20200302,20200302,2020-03-02,USD,RV,1.0,,132.54,20200302.0,NAX2,1930578924.0,1,
U001,0200759878,SA systems,2020-05-15,2020.0,1930850083.0,2020-05-02,20200502,20200502,2020-05-17,USD,RV,1.0,,12782.05,20200502.0,NAH4,1930850083.0,1,
U001,0200762301,C&S WH ,2020-04-08,2020.0,1930684721.0,2020-03-23,20200321,20200323,2020-04-07,USD,RV,1.0,,25686.65,20200323.0,NAC6,1930684721.0,1,
U001,0200707822,PUBLI in,2020-03-18,2020.0,1930586849.0,2020-03-02,20200302,20200302,2020-03-17,USD,RV,1.0,,4196.44,20200302.0,NAA8,1930586849.0,1,
U001,0200744019,TARG trust,2020-04-05,2020.0,1930699318.0,2020-03-25,20200325,20200325,2020-04-09,USD,RV,1.0,,14226.79,20200325.0,NAA8,1930699318.0,1,
U001,0200726979,BJ'S  ,2020-04-23,2020.0,1930772952.0,2020-04-10,20200410,20200410,2020-04-25,USD,RV,1.0,,142.34,20200410.0,NAA8,1930772952.0,1,
U001,0200706844,WINC co,2020-03-25,2020.0,1930633866.0,2020-03-11,20200310,20200311,2020-03-26,USD,RV,1.0,,10343.79,20200311.0,NAA8,1930633866.0,1,
U001,0200592182,DECA associates,2020-04-02,2020.0,1930624433.0,2020-03-09,20200309,20200309,2020-03-24,USD,RV,1.0,,361.08,20200301.0,NAM4,1930624433.0,1,
U001,0200726979,BJ'S  us,2020-03-24,2020.0,1930624134.0,2020-03-09,20200309,20200309,2020-03-24,USD,RV,1.0,,860.1,20200309.0,NAA8,1930624134.0,1,
U001,0200803720,DEC us,2020-05-14,2020.0,1930819430.0,2020-04-23,20200423,20200423,2020-05-09,USD,RV,1.0,,524.94,20200416.0,NAM4,1930819430.0,1,
U001,0200769623,WAL-MAR ,2020-04-14,2020.0,1930711300.0,2020-03-27,20200327,20200327,2020-04-11,USD,RV,1.0,,16476.48,20200327.0,NAH4,1930711300.0,1,
U001,0200744019,TARG ,2020-04-02,2020.0,1930672803.0,2020-03-20,20200319,20200320,2020-04-04,USD,RV,1.0,,11359.26,20200320.0,NAA8,1930672803.0,1,
U001,0200771157,WEIS systems,2020-04-30,2020.0,1930798264.0,2020-04-17,20200417,20200417,2020-05-02,USD,RV,1.0,,27187.26,20200417.0,NAA8,1930798264.0,1,
U001,0200793568,SUPE corporation,2020-03-18,2020.0,1930601267.0,2020-03-04,20200304,20200304,2020-03-19,USD,RV,1.0,,119430.54,20200304.0,NAA8,1930601267.0,1,
U001,200769623,WAL-MAR corp,2020-04-22,2020.0,1930739798.0,2020-04-03,20200403,20200403,2020-04-18,USD,RV,1.0,,31311.74,20200403.0,NAH4,1930739798.0,1,
U001,0200739006,AL co,2020-04-30,2020.0,1930794082.0,2020-04-16,20200416,20200416,2020-05-01,USD,RV,1.0,,66659.31,20200416.0,NAA8,1930794082.0,1,
U001,0200744019,TARG in,2020-04-12,2020.0,1930717295.0,2020-03-29,20200329,20200329,2020-04-13,USD,RV,1.0,,109293.12,20200329.0,NAA8,1930717295.0,1,
U001,0200706844,WINC trust,2020-04-09,2020.0,1930738806.0,2020-04-02,20200403,20200402,2020-04-17,USD,RV,1.0,,10232.25,20200402.0,NAA8,1930738806.0,1,
U001,200726979,BJ'S  co,2020-03-31,2020.0,1930677214.0,2020-03-21,20200321,20200321,2020-04-05,USD,RV,1.0,,95.05,20200321.0,NAA8,1930677214.0,1,
U001,0200759878,SA corporation,2020-05-31,2020.0,1930756203.0,2020-04-08,20200406,20200408,2020-05-23,USD,RV,1.0,,125908.33,20200408.0,NAWP,1930756203.0,1,
